Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Lat,Lng
12589,25/04/2017,Saada,Razih,Burkan,Main road,Infrastructure,Transport,20,1,15.552727,48.516388
12590,25/04/2017,Taiz,Mawza,-,Unknown,Unknown,Unknown,11,2,15.552727,48.516388
12591,25/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,11,1,13.3203021,43.2473146
12592,26/04/2017,Capital,Al-Thawrah,-,TV hill,Military_Security_Target,Military Site,24,1,35.838063,38.5375358
12593,26/04/2017,Sanaa,Sanhan,Al-Sawad,Al-Marhah mountain,Unknown,Unknown,24,4,15.552727,48.516388
12594,26/04/2017,Sanaa,Sanhan,Dhabwah,Dhabwah Military Camp,Military_Security_Target,Military Site,24,-,15.552727,48.516388
12595,26/04/2017,Hajja,Midi,-,Weapon storage,Military_Security_Target,Weapon Storage,unkn,-,16.3197605,42.8125942
12596,26/04/2017,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,16.3197605,42.8125942
12597,26/04/2017,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,11,1,16.4036677,43.0631953
12598,26/04/2017,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,16,2,16.4036677,43.0631953
12599,26/04/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,20,6,16.4036677,43.0631953
12600,26/04/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,20,6,16.3197605,42.8125942
12601,26/04/2017,Hudaydah,Al-Khawkhah,-,Al-Haymah Port,Infrastructure,Transport,16,2,13.8097319,43.2473146
12602,26/04/2017,Jawf,Khab Wa Al-Sha'af,Al-Sabrain,Unknown,Unknown,Unknown,unkn,3,15.552727,48.516388
12603,26/04/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,22,1,15.4503332,45.0198209
12604,26/04/2017,Saada,Baqim,Al-Sha'eir mountain,Unknown,Unknown,Unknown,18,3,17.4414109,43.4644802
12605,26/04/2017,Saada,Baqim,Al-Alzammah,Unknown,Unknown,Unknown,18,1,17.4414109,43.4644802
12606,26/04/2017,Saada,Baqim,-,Unknown,Unknown,Unknown,19,3,17.4414109,43.4644802
12607,26/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,8,1,13.3203021,43.2473146
12608,26/04/2017,Taiz,Mawza,Qal'ah mountain,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
12609,26/04/2017,Taiz,Al-Mukha,Al-Zihari,Unknown,Unknown,Unknown,8,1,13.3203021,43.2473146
12610,26/04/2017,Taiz,Mawza,-,Unknown,Unknown,Unknown,10,2,15.552727,48.516388
12611,26/04/2017,Taiz,Mawza,-,Telecommunications network,Infrastructure,Communication,10,1,15.552727,48.516388
12612,26/04/2017,Taiz,Al-Wazi'iyah,"Al-Aqmah, Hinah valley, Matba'ah valley",Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,4,15.552727,48.516388
12613,26/04/2017,Taiz,Al-Mukha,Al-Zihary,Unknown,Unknown,Unknown,15,1,13.3203021,43.2473146
12614,26/04/2017,Taiz,Al-Mukha,Al-Zihary,Unknown,Unknown,Unknown,16,4,13.3203021,43.2473146
12615,26/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,18,3,13.3203021,43.2473146
12616,26/04/2017,Taiz,Mawza,-,Pro-Houthi forces,Military_Security_Target,Forces,18,2,15.552727,48.516388
12617,27/04/2017,Dhamar,Jahran,Tafadhol village,Water Driller,Economic_infrastructure,Water & Electricity,12,1,14.760227,44.3047285
12618,27/04/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,15,7,16.4036677,43.0631953
12619,27/04/2017,Marib,Sirwah,Al-Shaief hill,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2,15.4503332,45.0198209
12620,27/04/2017,Hudaydah,Al-Tuhayat,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,14.1845095,43.2303843
12621,27/04/2017,Hudaydah,Bait Al-Faqih,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,14.521675,43.3246373
12622,27/04/2017,Saada,Haydan,Marran,Unknown,Unknown,Unknown,15,2,16.7762818,43.4331702
12623,27/04/2017,Saada,Al-Dhaher,Al-Malaheet,Telecommunications network,Infrastructure,Communication,unkn,1,15.552727,48.516388
12624,27/04/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Maili,Unknown,Unknown,Unknown,unkn,1,17.037629,44.1221682
12625,27/04/2017,Taiz,Mawza,-,Unknown,Unknown,Unknown,3,4,15.552727,48.516388
12626,27/04/2017,Taiz,Mawza,-,Unknown,Unknown,Unknown,10,4,15.552727,48.516388
12627,27/04/2017,Taiz,Mawza,-,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,15.552727,48.516388
12628,27/04/2017,Taiz,Al-Mukha,Al-Zihary,Unknown,Unknown,Unknown,15,3,13.3203021,43.2473146
12629,27/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,22,1,13.3203021,43.2473146
12630,28/04/2017,Sanaa,Nihm,Ramadah junction,Pro-Houthi forces,Military_Security_Target,Forces,10,2,15.6333333,44.5833333
12631,28/04/2017,Hajja,Harad,Al-Mazraq,Pro-Houthi forces,Military_Security_Target,Forces,15,3,16.4036677,43.0631953
12632,28/04/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,3,16.4036677,43.0631953
12633,28/04/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,3,16.3197605,42.8125942
12634,28/04/2017,Hajja,Harad,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,16.4036677,43.0631953
12635,28/04/2017,Hajja,Midi,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,16.3197605,42.8125942
12636,28/04/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,11,1,15.4503332,45.0198209
12637,28/04/2017,Marib,Harib Al-Garamish,-,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),15,1,15.483333,44.65000000000001
12638,28/04/2017,Saada,Kitaf Wa Al-Boqe'e,"Al-Mail, Al-Boqe'e",Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,17.037629,44.1221682
12639,28/04/2017,Saada,Haydan,Marran,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2,16.7762818,43.4331702
12640,28/04/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,18,1,15.552727,48.516388
12641,28/04/2017,Taiz,Mawza,Al-Hamili,Civilian's house,Civilian,Residential Area,10,3,15.552727,48.516388
12642,28/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,6,13.3203021,43.2473146
12643,28/04/2017,Taiz,Mawza,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,15.552727,48.516388
12644,28/04/2017,Taiz,Maqbanah,Al-Barah,Market,Civilian,Market Place,11,1,13.6669038,43.6830966
12645,28/04/2017,Taiz,Maqbanah,Al-Barah,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),11,2,13.6669038,43.6830966
12646,28/04/2017,Taiz,Al-Mukha,Al-Zihary ,Unknown,Unknown,Unknown,11,1,13.3203021,43.2473146
12647,28/04/2017,Taiz,Al-Wazi'iyah,Al-Wazi'iyah junction,Unknown,Unknown,Unknown,19,1,15.552727,48.516388
12648,28/04/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,20,2,12.9422264,43.4126877
12649,29/04/2017,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,11,1,35.838063,38.5375358
12650,29/04/2017,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,23,1,15.552727,48.516388
12651,29/04/2017,Sanaa,Hamdan,-,Unknown,Unknown,Unknown,23,1,15.552727,48.516388
12652,29/04/2017,Shabwa,Bayhan,Mablaqah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,14.7976183,45.7189412
12653,29/04/2017,Shabwa,Bayhan,-,Al-Hudaybi fuel station,Economic_infrastructure,Oil & Gas,unkn,-,14.7976183,45.7189412
12654,29/04/2017,Saada,Al-Dhaher,-,Roads,Infrastructure,Transport,16,3,15.552727,48.516388
12655,29/04/2017,Saada,Al-Dhaher,-,Farms,Economic_infrastructure,Farms,16,2,15.552727,48.516388
12656,29/04/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,1,4,12.9422264,43.4126877
12657,29/04/2017,Taiz,Mawza,Near Al-Hamili bridge,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,15.552727,48.516388
12658,29/04/2017,Taiz,Al-Mukha,-,Sabihah farm,Economic_infrastructure,Farms,unkn,-,13.3203021,43.2473146
12659,29/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,10,2,13.3203021,43.2473146
12660,29/04/2017,Taiz,Dhubab,Hawzan,Unknown,Unknown,Unknown,16,1,12.9422264,43.4126877
12661,29/04/2017,Taiz,Dhubab,Hawzan,Unknown,Unknown,Unknown,17,2,12.9422264,43.4126877
12662,29/04/2017,Taiz,Mawza,-,Unknown,Unknown,Unknown,18,2,15.552727,48.516388
12663,30/04/2017,Marib,Sirwah,Al-Shaief hill,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,15.4503332,45.0198209
12664,30/04/2017,Marib,Harib Al-Garamish,-,Herd of Camels ,Economic_infrastructure,Farms,unkn,1,15.483333,44.65000000000001
12665,30/04/2017,Taiz,Maqbanah,Al-Wazi'iyah junction,Civilian's vehicle,Civilian,Vehicle/Bus,16,1,13.6669038,43.6830966
12666,30/04/2017,Taiz,Dhubab,Hawzan,Unknown,Unknown,Unknown,17,2,12.9422264,43.4126877
12667,30/04/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,18,5,13.3203021,43.2473146
12668,1/5/17,Sanaa,Nihm,Jihm valley,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,15.6333333,44.5833333
12669,1/5/17,Sanaa,Nihm,Qatbain,Unknown,Unknown,Unknown,unkn,1,15.6333333,44.5833333
12670,1/5/17,Sanaa,Bani Matar,-,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
12671,1/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,7,16.4036677,43.0631953
12672,1/5/17,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,6,16.3197605,42.8125942
12673,1/5/17,Hajja,Abs,Al-Jar,Farm,Economic_Infrastructure,Farms,unkn,1,16.0001462,43.1892443
12674,1/5/17,Lahj,Al-Qubaytah,Thubrah,Pro-Houthi site,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
12675,1/5/17,Marib,Sirwah,Al-Halfah,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,15.4503332,45.0198209
12676,1/5/17,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,5,15.552727,48.516388
12677,1/5/17,Saada,Baqim,Alab mountains,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,17.4414109,43.4644802
12678,1/5/17,Taiz,Al-Mukha,Near Khalid Camp,Pro-Houthi forces,Military_Security_Target,Forces,unkn,12,13.3203021,43.2473146
12679,1/5/17,Taiz,Khadir,Al-Jarboub,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,4,15.552727,48.516388
12680,1/5/17,Taiz,Khadir,Al-Rahedah,Weapons storage,Military_Security_Target,Weapon Storage,unkn,3,15.552727,48.516388
12681,1/5/17,Taiz,Khadir,Al-Hajr junction,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,4,15.552727,48.516388
12682,1/5/17,Taiz,Khadir,Amlah,Checkpoint,Military_Security_Target,Checkpoints,unkn,2,15.552727,48.516388
12683,1/5/17,Taiz,Mawza,Dar Bin Alwan,Weapons storage,Military_Security_Target,Weapon Storage,unkn,-,15.552727,48.516388
12684,1/5/17,Taiz,Mawza,Near the Centre of the district,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,15.552727,48.516388
12685,1/5/17,Taiz,Mawza,Mawza - Al-Wazi'iyah gate,Two Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,15.552727,48.516388
12686,1/5/17,Taiz,Al-Mukha,Yakhtol,Unknown,Unknown,Unknown,unkn,2,13.3203021,43.2473146
12687,1/5/17,Taiz,Mawza,Al-Hamili,Main road,Infrastructure,Transport,unkn,6,15.552727,48.516388
12688,1/5/17,Taiz,Dhubab,"Al-Omary, Hawzan",Unknown,Unknown,Unknown,unkn,2,12.9422264,43.4126877
12689,1/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,3,13.3203021,43.2473146
12690,2/5/17,Hajja,Abs,Al-Jar ,Farms,Economic_infrastructure,Farms,15,2,16.0001462,43.1892443
12691,2/5/17,Hajja,Harad,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,6,16.4036677,43.0631953
12692,2/5/17,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,5,16.3197605,42.8125942
12693,2/5/17,Hajja,Abs,Al-Jar ,Pro-Houthi site,Military_Security_Target,Military Site,22,2,16.0001462,43.1892443
12694,2/5/17,Hajja,Midi,Midi coast,Unknown,Unknown,Unknown,22,4,16.3197605,42.8125942
12695,2/5/17,Hudaydah,Al-Khawkhah,-,Unknown,Unknown,Unknown,22,1,13.8097319,43.2473146
12696,2/5/17,Jawf,Al-Maslub,-,Military Vehcile,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,15.552727,48.516388
12697,2/5/17,Jawf,Khab Wa Al-Sha'af,Al-Sabrain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,15.552727,48.516388
12698,2/5/17,Jawf,Al-Matammah,-,Pro-Houthi site,Military_Security_Target,Military Site,22,1,16.2724042,44.4724438
12700,2/5/17,Marib,Sirwah,Nourah village,Military vehicle,Military_Security_Target,Military Site,24,1,15.4503332,45.0198209
12701,2/5/17,Marib,Sirwah,Al-Hajlan village,Pro-Houthi forces,Military_Security_Target,Forces,24,1,15.4503332,45.0198209
12702,2/5/17,Saada,Baqim,Mihdaydah,Farm,Economic_Infrastructure,Farms,unkn,1,17.4414109,43.4644802
12703,2/5/17,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Unknown,Unknown,Unknown,unkn,2,17.037629,44.1221682
12704,2/5/17,Taiz,Mawza,Al-Harzain,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,15.552727,48.516388
12705,2/5/17,Taiz,Al-Mukha,North of the district,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,13.3203021,43.2473146
12706,2/5/17,Taiz,Mawza,Al-Hamili,Unknown,Unknown,Unknown,unkn,3,15.552727,48.516388
12707,2/5/17,Taiz,Al-Mukha,Damakhnain mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,13.3203021,43.2473146
12708,2/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,20,3,13.3203021,43.2473146
12709,3/5/17,Capital,Azal,Noqom mountain,Military Vehicles,Unknown,Unknown,7,1,15.3567529,44.1748372
12710,3/5/17,Sanaa,Sanhan,Jarban,Residential Area,Civilian,Residential Area,10,1,15.552727,48.516388
12711,3/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,2,16.4036677,43.0631953
12712,3/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,2,16.3197605,42.8125942
12713,3/5/17,Hajja,Abs,Al-Jar,Farms,Economic_Infrastructure,Farms,20,1,16.0001462,43.1892443
12714,3/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,24,4,16.3197605,42.8125942
12715,3/5/17,Jawf,Khab Wa Al-Sha'af,Al-Sabrain,Unknown,Unknown,Unknown,23,3,15.552727,48.516388
12716,3/5/17,Marib,Sirwah,Habab,Civilian's vehicle,Civilian,Vehicle/Bus,16,1,15.4503332,45.0198209
12717,3/5/17,Saada,Baqim,Al-Sabhan,Unknown,Unknown,Unknown,14,5,17.4414109,43.4644802
12718,3/5/17,Saada,Kitaf Wa Al-Boqe'e,Al-Atfain,Unknown,Unknown,Unknown,unkn,4,17.037629,44.1221682
12719,3/5/17,Saada,Al-Dhaher,Al-Malaheet,Market,Civilian,Market Place,unkn,5,15.552727,48.516388
12720,3/5/17,Taiz,Mawza,Al-Hamili,Unknown,Unknown,Unknown,1,3,15.552727,48.516388
12721,3/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,10,4,13.3203021,43.2473146
12722,3/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,17+,13.3203021,43.2473146
12723,3/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,23,2,13.3203021,43.2473146
12724,4/5/17,Sanaa,Sanhan,Beer Al-Hadheel,Residential Area,Civilian,Residential Area,14,5,15.552727,48.516388
12725,4/5/17,Hajja,Midi,North of Midi desert,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-,16.3197605,42.8125942
12726,4/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,6,16.4036677,43.0631953
12727,4/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,5,16.3197605,42.8125942
12728,4/5/17,Jawf,Khab Wa Al-Sha'af,Al-Sabrain,Unknown,Unknown,Unknown,12,3,15.552727,48.516388
12729,4/5/17,Saada,Kitaf Wa Al-Boqe'e,Al-Rasifat,Residential Area,Civilian,Residential Area,15,2,17.037629,44.1221682
12730,4/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,10,2,13.3203021,43.2473146
12731,4/5/17,Taiz,Al-Mukha,Al-Mukha junction,Unknown,Unknown,Unknown,13,4,13.3203021,43.2473146
12732,5/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,3,16.4036677,43.0631953
12733,5/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,2,16.3197605,42.8125942
12734,5/5/17,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,23,1,16.0001462,43.1892443
12735,5/5/17,Marib,Sirwah,Al-Ramdhah,Unknown,Unknown,Unknown,20,1,15.4503332,45.0198209
12736,5/5/17,Saada,Razih,Burkan,Main road,Infrastructure,Transport,9,2,15.552727,48.516388
12737,5/5/17,Saada,Kitaf Wa Al-Boqe'e,Al-Fara'a,Unknown,Unknown,Unknown,13,1,17.037629,44.1221682
12738,5/5/17,Saada,Al-Safra'a,Mudhab,Unknown,Unknown,Unknown,21,1,15.11806,48.19429
12741,5/5/17,Taiz,Mawza,"Widar Al-Sultan mountain, Al-Awsat mountain, Central mountain",Pro-Houthi sites,Military_Security_Target,Military Site,unkn,21,15.552727,48.516388
12742,5/5/17,Taiz,Mawza,East of Rasyan bridge,Military vehcile,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,15.552727,48.516388
12743,5/5/17,Taiz,Mawza,-,Civilian's vehicle,Civilian,Vehicle/Bus,18,1,15.552727,48.516388
12744,5/5/17,Taiz,Mawza,-,School,Educational_Facility,School,18,1,15.552727,48.516388
12745,5/5/17,Taiz,Mawza,-,Unknown,Unknown,Unknown,18,2,15.552727,48.516388
12746,5/5/17,Taiz,Al-Mukha,Al-Nujibah,Unknown,Unknown,Unknown,19,2,13.3203021,43.2473146
12747,5/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,25+,13.3203021,43.2473146
12748,6/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,11,2,16.4036677,43.0631953
12749,6/5/17,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,17,5,16.4036677,43.0631953
12750,6/5/17,Hajja,Harad,South of the district,Weapons storage,Military_Security_Target,Weapon Storage,unkn,2,16.4036677,43.0631953
12751,6/5/17,Hajja,Midi,East and south of the district,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,7,16.3197605,42.8125942
12752,6/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,6,16.4036677,43.0631953
12753,6/5/17,Taiz,Al-Mukha,Al-Nujibah,Pr-Houthi site,Military_Security_Target,Military Site,8,1,13.3203021,43.2473146
12754,6/5/17,Taiz,Al-Mukha,Al-Mahayah mountain,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2,13.3203021,43.2473146
12755,6/5/17,Taiz,Mawza,Near Rasyan bridge,Weapons storage,Military_Security_Target,Weapon Storage,unkn,1,15.552727,48.516388
12756,6/5/17,Taiz,Mawza,Al-Wazi'iyah junction,Unknown,Unknown,Unknown,17,3,15.552727,48.516388
12757,6/5/17,Taiz,Maqbanah,Al-Barah,Cement Factory,Infrastructure,Factory,20,2,13.6669038,43.6830966
12758,7/5/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,3,1,15.4503332,45.0198209
12759,7/5/17,Marib,Sirwah,-,Fams,Economic_Infrastructure,Farms,13,2,15.4503332,45.0198209
12760,7/5/17,Saada,Baqim,Al-Mojdie,Unknown,Unknown,Unknown,17,1,17.4414109,43.4644802
12762,7/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,9,6,13.3203021,43.2473146
12763,7/5/17,Taiz,Maqbanah,Al-Kamb,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),unkn,10,13.6669038,43.6830966
12764,7/5/17,Taiz,Maqbanah,Al-Barah,Cement Factory,Infrastructure,Factory,unkn,1,13.6669038,43.6830966
12765,7/5/17,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,17,3,12.9422264,43.4126877
12766,7/5/17,Taiz,Maqbanah,Al-Barah,Civilian's house,Civilian,Residential Area,19,1,13.6669038,43.6830966
12767,7/5/17,Taiz,Maqbanah,Al-Barah,Residential Area,Civilian,Residential Area,20,2,13.6669038,43.6830966
12768,8/5/17,Sanaa,Bani Matar,Al-Shailiyah,Farms,Economic_Infrastructure,Farms,unkn,2,15.552727,48.516388
12769,8/5/17,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,10,2,16.4036677,43.0631953
12770,8/5/17,Hudaydah,Al-Durayhimi,"Al-Qwaizi, Al-Ta'if",Pro-Houthi sites,Military_Security_Target,Military Site,21,3,15.552727,48.516388
12771,8/5/17,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,24,1,15.552727,48.516388
12772,8/5/17,Saada,Haydan,Al-Aqabah,Unknown,Unknown,Unknown,24,1,16.7762818,43.4331702
12773,8/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,2,-,13.3203021,43.2473146
12774,8/5/17,Taiz,Dhubab,Al-Omary,Al-Omary Military Camp,Military_Security_Target,Military Site,10,5,12.9422264,43.4126877
12775,8/5/17,Taiz,Dhubab,Al-Omary,Al-Omary Military Camp,Military_Security_Target,Military Site,11,2,12.9422264,43.4126877
12776,8/5/17,Taiz,Mawza,Al-Harishiyah,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
12777,9/5/17,Sanaa,Nihm,Khalqah,Unknown,Unknown,Unknown,21,2,15.6333333,44.5833333
12778,9/5/17,Dhamar,Dhawran Ans,-,Pro-Houthi sites,Military_Security_Target,Military Site,23,3,15.506945,48.3439498
12779,9/5/17,Dhamar,Wisab Al-Safil,-,Pro-Houthi reinforcemnets,Military_Security_Target,Military Site,23,-,32.3182314,-86.902298
12780,9/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,4,16.4036677,43.0631953
12781,9/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,4,16.3197605,42.8125942
12782,9/5/17,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,17,2,16.4036677,43.0631953
12783,9/5/17,Lahj,Al-Qubaytah,Al-Sahi,Pro-Houthi reinforcemnets,Military_Security_Target,Moving Target (weapons/fighters),14,4,15.552727,48.516388
12784,9/5/17,Marib,Sirwah,-,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,15.4503332,45.0198209
12785,9/5/17,Saada,Shada'a,-,Unknown,Unknown,Unknown,19,4,15.3694451,44.1910066
12786,9/5/17,Taiz,Maqbanah,-,Unknown,Unknown,Unknown,14,2,13.6669038,43.6830966
12788,9/5/17,Taiz,Mawza,Al-Hamili main road,Pro-Houthi reinforcemnets,Military_Security_Target,Moving Target (weapons/fighters),unkn,3,15.552727,48.516388
12789,9/5/17,Taiz,Mawza,Al-Hamili main road,Food truck,Economic_Infrastructure,Food (storage/transportation),20,1,15.552727,48.516388
12790,9/5/17,Taiz,Maqbanah,Al-Barah,Cement Factory,Infrastructure,Factory,20,2,13.6669038,43.6830966
12791,9/5/17,Taiz,Al-Mukha,South of Khalid Military Camp,Pro-Houthi sites,Military_Security_Target,Military Site,23,2,13.3203021,43.2473146
12792,10/5/17,Sanaa,Nihm,Harib Nihm,Unknown,Unknown,Unknown,3,1,15.6333333,44.5833333
12793,10/5/17,Hajja,Harad,Faj Harad,Civilians' houses,Civilian,Residential Area,14,2,16.4036677,43.0631953
12794,10/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,3,16.4036677,43.0631953
12795,10/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,3,16.3197605,42.8125942
12796,10/5/17,Jawf,Al-Maton,Al-Ahamar mountain,Unknown,Unknown,Unknown,20,3,15.552727,48.516388
12797,10/5/17,Lahj,Al-Qubaytah,Karish,Unknown,Unknown,Unknown,16,2,15.552727,48.516388
12798,10/5/17,Saada,Razih,Burkan,Main road,Infrastructure,Transport,10,1,15.552727,48.516388
12799,10/5/17,Saada,Baqim,Al-Mojdie,Residential Area,Civilian,Residential Area,17,2,17.4414109,43.4644802
12800,10/5/17,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,20,1,15.3694451,44.1910066
12801,10/5/17,Saada,Baqim,Al-Jida'an,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,17.4414109,43.4644802
12802,10/5/17,Saada,Al-Dhaher,-,Pro-Houthi forces,Military_Security_Target,Forces,20,1,15.552727,48.516388
12803,10/5/17,Taiz,Maqbanah,Al-Kanab,Pro-Houthi forces,Military_Security_Target,Forces,11,2,13.6669038,43.6830966
12804,10/5/17,Taiz,Maqbanah,Near the Cement factory,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,4,13.6669038,43.6830966
